id_registro,id_matricula_disciplina,data_aula,situacao
3084,206,2026-02-01,PRESENTE
3085,206,2026-01-24,PRESENTE
3086,206,2025-12-21,PRESENTE
3087,206,2025-12-31,PRESENTE
3088,206,2026-01-22,PRESENTE
3089,206,2025-12-07,PRESENTE
3090,206,2026-01-25,FALTA
3091,207,2026-01-16,FALTA
3092,207,2025-12-20,PRESENTE
3093,207,2026-02-21,FALTA
3094,207,2026-01-13,PRESENTE
3095,207,2025-11-29,FALTA
3096,207,2026-01-12,FALTA
3097,207,2026-02-10,PRESENTE
3098,207,2026-02-13,PRESENTE
3099,207,2025-12-14,PRESENTE
3100,207,2026-01-30,PRESENTE
3101,207,2026-02-01,FALTA
3102,207,2026-01-28,PRESENTE
3103,207,2025-12-27,PRESENTE
3104,207,2026-02-19,PRESENTE
3105,207,2026-02-01,PRESENTE
3106,208,2026-02-10,PRESENTE
3107,208,2025-12-28,PRESENTE
3108,208,2025-12-12,PRESENTE
3109,208,2025-11-28,PRESENTE
3110,208,2026-01-26,PRESENTE
3111,208,2025-12-03,PRESENTE
3112,208,2026-02-22,FALTA
3113,208,2025-12-10,FALTA
3114,208,2025-12-18,PRESENTE
3115,208,2026-02-05,FALTA
3116,208,2026-01-30,PRESENTE
3117,208,2026-01-10,FALTA
3118,208,2026-02-13,PRESENTE
3119,208,2025-11-30,FALTA
3120,208,2026-02-14,PRESENTE
3121,209,2026-01-27,PRESENTE
3122,209,2026-01-15,PRESENTE
3123,209,2025-12-31,PRESENTE
3124,209,2026-01-14,PRESENTE
3125,209,2026-02-22,PRESENTE
3126,209,2026-02-13,PRESENTE
3127,209,2025-12-01,FALTA
3128,209,2026-01-16,PRESENTE
3129,209,2026-01-24,PRESENTE
3130,209,2025-12-12,PRESENTE
3131,209,2026-01-30,PRESENTE
3132,209,2025-12-21,PRESENTE
3133,209,2026-01-20,FALTA
3134,209,2026-01-26,PRESENTE
3135,209,2025-12-06,PRESENTE
3136,210,2026-01-29,FALTA
3137,210,2025-12-16,PRESENTE
3138,210,2026-02-23,PRESENTE
3139,210,2026-01-03,PRESENTE
3140,210,2025-12-29,PRESENTE
3141,210,2026-01-18,PRESENTE
3142,210,2025-12-09,PRESENTE
3143,210,2026-02-15,PRESENTE
3144,210,2026-01-05,FALTA
3145,210,2026-01-27,FALTA
3146,210,2026-02-25,PRESENTE
3147,210,2026-02-25,FALTA
3148,210,2025-12-03,FALTA
3149,210,2026-01-12,FALTA
3150,210,2026-02-03,FALTA
3151,211,2026-02-02,PRESENTE
3152,211,2026-02-07,PRESENTE
3153,211,2025-12-11,FALTA
3154,211,2026-01-22,PRESENTE
3155,211,2025-12-04,FALTA
3156,211,2025-12-27,PRESENTE
3157,211,2026-01-08,PRESENTE
3158,211,2025-12-25,PRESENTE
3159,211,2025-12-18,PRESENTE
3160,211,2026-01-23,FALTA
3161,211,2025-12-30,PRESENTE
3162,211,2026-02-12,PRESENTE
3163,211,2026-01-11,PRESENTE
3164,211,2026-01-10,FALTA
3165,211,2026-01-05,FALTA
3166,212,2026-02-06,PRESENTE
3167,212,2026-01-18,PRESENTE
3168,212,2026-02-19,FALTA
3169,212,2026-01-01,PRESENTE
3170,212,2026-01-02,PRESENTE
3171,212,2025-11-29,PRESENTE
3172,212,2025-12-02,FALTA
3173,212,2026-02-15,PRESENTE
3174,212,2026-02-03,PRESENTE
3175,212,2026-01-27,FALTA
3176,212,2026-01-25,FALTA
3177,212,2026-01-20,PRESENTE
3178,212,2026-02-20,PRESENTE
3179,212,2026-01-29,PRESENTE
3180,212,2026-01-03,FALTA
3181,213,2026-01-04,FALTA
3182,213,2026-01-14,PRESENTE
3183,213,2026-01-28,PRESENTE
3184,213,2025-12-26,FALTA
3185,213,2026-01-19,PRESENTE
3186,213,2025-12-04,PRESENTE
3187,213,2026-02-08,PRESENTE
3188,213,2026-01-06,FALTA
3189,213,2026-01-15,FALTA
3190,213,2026-01-10,FALTA
3191,213,2026-01-05,FALTA
3192,213,2025-12-08,PRESENTE
3193,213,2026-01-06,PRESENTE
3194,213,2026-01-06,PRESENTE
3195,213,2025-12-11,FALTA
3196,214,2026-01-21,PRESENTE
3197,214,2025-12-11,PRESENTE
3198,214,2025-12-09,PRESENTE
3199,214,2025-12-22,PRESENTE
3200,214,2025-12-26,PRESENTE
3201,214,2026-01-01,PRESENTE
3202,214,2026-01-07,PRESENTE
3203,214,2026-02-15,FALTA
3204,214,2026-01-16,PRESENTE
3205,214,2025-12-31,FALTA
3206,214,2026-02-17,PRESENTE
3207,214,2025-12-26,FALTA
3208,214,2025-12-12,PRESENTE
3209,214,2026-02-02,FALTA
3210,214,2025-12-22,PRESENTE
3211,215,2026-01-26,FALTA
3212,215,2025-12-10,FALTA
3213,215,2026-02-12,PRESENTE
3214,215,2025-12-01,PRESENTE
3215,215,2025-12-30,PRESENTE
3216,215,2025-12-22,PRESENTE
3217,215,2025-12-04,PRESENTE
3218,215,2026-01-30,PRESENTE
3219,215,2026-02-21,FALTA
3220,215,2026-02-04,PRESENTE
3221,215,2026-01-29,FALTA
3222,215,2026-01-15,PRESENTE
3223,215,2025-12-18,FALTA
3224,215,2025-12-08,PRESENTE
3225,215,2026-02-03,FALTA
3226,216,2026-02-08,PRESENTE
3227,216,2026-02-19,PRESENTE
3228,216,2025-12-14,PRESENTE
3229,216,2026-02-19,PRESENTE
3230,216,2026-01-01,PRESENTE
3231,216,2026-01-24,FALTA
3232,216,2026-02-18,PRESENTE
3233,216,2026-01-04,PRESENTE
3234,216,2025-12-16,FALTA
3235,216,2025-12-28,PRESENTE
3236,216,2026-01-18,PRESENTE
3237,216,2026-02-21,FALTA
3238,216,2026-02-10,FALTA
3239,216,2026-02-17,FALTA
3240,216,2025-12-30,FALTA
3241,217,2026-01-11,FALTA
3242,217,2026-01-09,PRESENTE
3243,217,2026-01-27,PRESENTE
3244,217,2025-12-31,PRESENTE
3245,217,2025-12-14,PRESENTE
3246,217,2025-12-08,PRESENTE
3247,217,2026-01-02,PRESENTE
3248,217,2026-02-14,PRESENTE
3249,217,2026-02-17,PRESENTE
3250,217,2026-02-24,PRESENTE
3251,217,2025-12-07,PRESENTE
3252,217,2026-01-23,PRESENTE
3253,217,2026-02-23,PRESENTE
3254,217,2026-02-19,FALTA
3255,217,2026-01-05,FALTA
3256,218,2025-12-18,FALTA
3257,218,2026-02-14,FALTA
3258,218,2026-01-20,FALTA
3259,218,2026-02-13,PRESENTE
3260,218,2026-02-20,PRESENTE
3261,218,2025-12-09,PRESENTE
3262,218,2025-12-25,FALTA
3263,218,2026-01-09,FALTA
3264,218,2026-02-13,PRESENTE
3265,218,2025-12-09,FALTA
3266,218,2025-12-27,PRESENTE
3267,218,2025-12-22,PRESENTE
3268,218,2026-01-10,FALTA
3269,218,2026-02-17,PRESENTE
3270,218,2026-02-17,PRESENTE
3271,219,2026-02-03,FALTA
3272,219,2026-01-30,FALTA
3273,219,2026-02-24,PRESENTE
3274,219,2026-02-14,PRESENTE
3275,219,2025-12-19,PRESENTE
3276,219,2026-01-21,PRESENTE
3277,219,2026-02-02,FALTA
3278,219,2025-12-29,PRESENTE
3279,219,2026-01-03,PRESENTE
3280,219,2026-02-25,PRESENTE
3281,219,2026-02-07,PRESENTE
3282,219,2025-12-31,PRESENTE
3283,219,2026-01-18,PRESENTE
3284,219,2026-01-05,PRESENTE
3285,219,2026-02-02,FALTA
3286,220,2026-01-10,PRESENTE
3287,220,2025-12-07,PRESENTE
3288,220,2026-02-17,PRESENTE
3289,220,2026-02-04,PRESENTE
3290,220,2026-01-14,PRESENTE
3291,220,2026-01-11,PRESENTE
3292,220,2026-02-12,FALTA
3293,220,2026-02-19,FALTA
3294,220,2026-01-24,PRESENTE
3295,220,2025-12-25,FALTA
3296,220,2025-12-05,FALTA
3297,220,2026-01-26,PRESENTE
3298,220,2026-01-03,PRESENTE
3299,220,2025-12-28,FALTA
3300,220,2026-01-12,FALTA
3301,221,2026-01-24,PRESENTE
3302,221,2026-01-30,PRESENTE
3303,221,2025-12-24,PRESENTE
3304,221,2025-12-09,FALTA
3305,221,2025-12-18,PRESENTE
3306,221,2026-02-02,FALTA
3307,221,2025-12-20,PRESENTE
3308,221,2026-02-21,FALTA
3309,221,2026-01-07,PRESENTE
3310,221,2026-02-19,PRESENTE
3311,221,2026-02-04,PRESENTE
3312,221,2025-12-25,FALTA
3313,221,2026-02-08,PRESENTE
3314,221,2026-02-01,FALTA
3315,221,2025-12-21,PRESENTE
3316,222,2025-12-22,FALTA
3317,222,2026-01-28,PRESENTE
3318,222,2026-02-21,FALTA
3319,222,2026-02-26,PRESENTE
3320,222,2026-02-26,FALTA
3321,222,2025-12-18,PRESENTE
3322,222,2025-12-24,FALTA
3323,222,2026-01-27,FALTA
3324,222,2026-01-04,PRESENTE
3325,222,2026-01-02,PRESENTE
3326,222,2025-12-06,PRESENTE
3327,222,2025-12-08,FALTA
3328,222,2026-01-25,FALTA
3329,222,2025-12-27,PRESENTE
3330,222,2026-01-25,FALTA
3331,223,2025-12-12,PRESENTE
3332,223,2025-12-08,PRESENTE
3333,223,2025-12-09,PRESENTE
3334,223,2026-01-28,PRESENTE
3335,223,2025-12-30,PRESENTE
3336,223,2025-12-14,PRESENTE
3337,223,2025-12-09,PRESENTE
3338,223,2025-12-08,FALTA
3339,223,2026-01-14,FALTA
3340,223,2025-12-06,FALTA
3341,223,2026-01-11,FALTA
3342,223,2026-02-05,PRESENTE
3343,223,2025-12-14,PRESENTE
3344,223,2026-02-07,PRESENTE
3345,223,2026-01-01,PRESENTE
3346,224,2026-02-20,PRESENTE
3347,224,2026-01-10,PRESENTE
3348,224,2026-02-02,PRESENTE
3349,224,2026-02-08,PRESENTE
3350,224,2026-01-19,PRESENTE
3351,224,2025-12-11,PRESENTE
3352,224,2026-02-01,FALTA
3353,224,2026-01-15,PRESENTE
3354,224,2026-01-28,PRESENTE
3355,224,2026-01-06,PRESENTE
3356,224,2026-02-06,FALTA
3357,224,2026-02-23,PRESENTE
3358,224,2025-12-16,PRESENTE
3359,224,2025-11-28,PRESENTE
3360,224,2026-01-18,PRESENTE
3361,225,2026-01-31,PRESENTE
3362,225,2026-02-12,PRESENTE
3363,225,2026-01-22,PRESENTE
3364,225,2026-02-08,PRESENTE
3365,225,2026-02-13,PRESENTE
3366,225,2025-12-11,FALTA
3367,225,2026-01-23,FALTA
3368,225,2026-02-18,PRESENTE
3369,225,2025-12-09,PRESENTE
3370,225,2026-01-22,PRESENTE
3371,225,2025-12-22,PRESENTE
3372,225,2026-02-13,PRESENTE
3373,225,2026-02-10,FALTA
3374,225,2025-12-11,FALTA
3375,225,2026-02-09,PRESENTE
3376,226,2026-01-17,FALTA
3377,226,2026-02-22,FALTA
3378,226,2026-01-23,PRESENTE
3379,226,2026-02-15,PRESENTE
3380,226,2025-12-02,PRESENTE
3381,226,2026-02-02,FALTA
3382,226,2025-12-08,PRESENTE
3383,226,2025-12-23,PRESENTE
3384,226,2026-01-06,PRESENTE
3385,226,2026-01-10,PRESENTE
3386,226,2026-01-25,FALTA
3387,226,2026-01-07,PRESENTE
3388,226,2025-12-03,PRESENTE
3389,226,2026-02-01,PRESENTE
3390,226,2025-12-10,FALTA
3391,227,2026-02-18,PRESENTE
3392,227,2026-02-24,PRESENTE
3393,227,2026-01-29,PRESENTE
3394,227,2025-12-04,PRESENTE
3395,227,2026-02-27,PRESENTE
3396,227,2025-11-30,PRESENTE
3397,227,2025-12-18,FALTA
3398,227,2025-12-28,PRESENTE
3399,227,2026-01-24,PRESENTE
3400,227,2026-02-13,FALTA
3401,227,2025-12-16,PRESENTE
3402,227,2026-01-09,FALTA
3403,227,2025-12-29,PRESENTE
3404,227,2026-01-07,FALTA
3405,227,2025-11-29,PRESENTE
3406,228,2025-12-08,PRESENTE
3407,228,2025-12-19,PRESENTE
3408,228,2026-02-11,PRESENTE
3409,228,2026-01-26,PRESENTE
3410,228,2025-12-12,PRESENTE
3411,228,2026-02-01,PRESENTE
3412,228,2026-02-16,PRESENTE
3413,228,2026-02-16,PRESENTE
3414,228,2026-02-09,PRESENTE
3415,228,2026-01-24,PRESENTE
3416,228,2025-12-13,FALTA
3417,228,2026-02-23,FALTA
3418,228,2025-11-28,PRESENTE
3419,228,2025-12-28,PRESENTE
3420,228,2026-02-26,FALTA
3421,229,2025-12-31,PRESENTE
3422,229,2025-12-31,FALTA
3423,229,2026-02-27,FALTA
3424,229,2026-02-16,FALTA
3425,229,2026-01-06,FALTA
3426,229,2026-02-12,FALTA
3427,229,2025-12-03,PRESENTE
3428,229,2026-01-07,FALTA
3429,229,2026-01-12,PRESENTE
3430,229,2025-12-17,PRESENTE
3431,229,2025-12-15,PRESENTE
3432,229,2026-01-07,PRESENTE
3433,229,2026-01-22,PRESENTE
3434,229,2025-12-26,FALTA
3435,229,2026-01-17,PRESENTE
3436,230,2026-01-14,PRESENTE
3437,230,2025-12-12,FALTA
3438,230,2025-12-02,FALTA
3439,230,2025-12-14,FALTA
3440,230,2026-01-30,PRESENTE
3441,230,2025-12-27,PRESENTE
3442,230,2025-12-23,PRESENTE
3443,230,2026-02-17,FALTA
3444,230,2026-02-19,PRESENTE
3445,230,2025-12-04,PRESENTE
3446,230,2026-02-19,FALTA
3447,230,2026-02-23,PRESENTE
3448,230,2026-01-24,PRESENTE
3449,230,2026-02-23,FALTA
3450,230,2026-02-15,FALTA
3451,231,2026-02-08,FALTA
3452,231,2026-02-03,PRESENTE
3453,231,2026-01-22,FALTA
3454,231,2025-12-21,FALTA
3455,231,2026-02-25,PRESENTE
3456,231,2026-02-16,PRESENTE
3457,231,2026-01-29,PRESENTE
3458,231,2026-01-28,PRESENTE
3459,231,2025-12-11,PRESENTE
3460,231,2026-02-03,FALTA
3461,231,2026-01-17,PRESENTE
3462,231,2025-12-07,FALTA
3463,231,2026-02-10,PRESENTE
3464,231,2026-01-27,FALTA
3465,231,2026-02-01,PRESENTE
3466,232,2026-01-23,PRESENTE
3467,232,2026-02-25,PRESENTE
3468,232,2026-02-18,FALTA
3469,232,2026-01-11,PRESENTE
3470,232,2026-01-06,FALTA
3471,232,2026-01-02,FALTA
3472,232,2026-01-20,PRESENTE
3473,232,2026-02-17,FALTA
3474,232,2026-02-24,FALTA
3475,232,2025-12-26,PRESENTE
3476,232,2026-01-21,PRESENTE
3477,232,2026-01-14,PRESENTE
3478,232,2026-02-11,FALTA
3479,232,2026-02-06,FALTA
3480,232,2026-01-02,PRESENTE
3481,233,2026-01-26,FALTA
3482,233,2026-02-04,FALTA
3483,233,2025-12-29,FALTA
3484,233,2026-02-02,PRESENTE
3485,233,2025-11-29,FALTA
3486,233,2025-12-18,PRESENTE
3487,233,2025-12-08,PRESENTE
3488,233,2025-12-02,PRESENTE
3489,233,2025-12-28,PRESENTE
3490,233,2026-02-24,PRESENTE
3491,233,2026-02-19,FALTA
3492,233,2026-02-25,PRESENTE
3493,233,2026-01-31,FALTA
3494,233,2025-12-10,PRESENTE
3495,233,2026-02-06,PRESENTE
3496,234,2025-12-29,FALTA
3497,234,2026-01-11,PRESENTE
3498,234,2026-01-18,FALTA
3499,234,2025-12-15,FALTA
3500,234,2026-02-01,PRESENTE
3501,234,2026-02-23,PRESENTE
3502,234,2026-01-03,PRESENTE
3503,234,2026-02-19,PRESENTE
3504,234,2026-01-29,FALTA
3505,234,2026-01-21,FALTA
3506,234,2025-11-30,PRESENTE
3507,234,2025-12-31,PRESENTE
3508,234,2025-11-29,PRESENTE
3509,234,2025-12-24,PRESENTE
3510,234,2026-02-05,FALTA
3511,235,2026-01-19,PRESENTE
3512,235,2025-12-14,PRESENTE
3513,235,2026-01-24,PRESENTE
3514,235,2026-01-04,PRESENTE
3515,235,2026-02-21,PRESENTE
3516,235,2026-02-14,FALTA
3517,235,2026-02-24,PRESENTE
3518,235,2026-02-10,PRESENTE
3519,235,2025-12-14,PRESENTE
3520,235,2026-01-05,PRESENTE
3521,235,2026-02-05,PRESENTE
3522,235,2026-02-25,FALTA
3523,235,2026-01-23,PRESENTE
3524,235,2026-01-07,PRESENTE
3525,235,2026-02-03,PRESENTE
3526,236,2026-01-11,FALTA
3527,236,2026-02-04,PRESENTE
3528,236,2025-12-24,FALTA
3529,236,2026-02-22,PRESENTE
3530,236,2026-02-02,PRESENTE
3531,236,2026-01-31,PRESENTE
3532,236,2026-01-02,PRESENTE
3533,236,2026-02-16,PRESENTE
3534,236,2025-12-17,PRESENTE
3535,236,2025-12-09,PRESENTE
3536,236,2026-02-19,PRESENTE
3537,236,2026-01-04,PRESENTE
3538,236,2025-12-12,FALTA
3539,236,2026-01-20,PRESENTE
3540,236,2026-01-28,PRESENTE
3541,237,2026-02-14,PRESENTE
3542,237,2026-01-09,PRESENTE
3543,237,2026-02-09,FALTA
3544,237,2025-12-04,FALTA
3545,237,2026-01-28,PRESENTE
3546,237,2026-01-21,PRESENTE
3547,237,2026-01-22,PRESENTE
3548,237,2025-11-30,PRESENTE
3549,237,2025-12-20,FALTA
3550,237,2026-02-12,PRESENTE
3551,237,2026-02-14,PRESENTE
3552,237,2026-01-11,PRESENTE
3553,237,2025-12-25,FALTA
3554,237,2026-01-17,PRESENTE
3555,237,2025-12-21,PRESENTE
3556,238,2026-01-29,PRESENTE
3557,238,2026-01-18,PRESENTE
3558,238,2025-12-26,FALTA
3559,238,2026-02-15,PRESENTE
3560,238,2026-01-14,PRESENTE
3561,238,2026-02-22,FALTA
3562,238,2026-02-13,PRESENTE
3563,238,2025-11-30,PRESENTE
3564,238,2026-01-20,FALTA
3565,238,2025-12-22,PRESENTE
3566,238,2026-02-24,PRESENTE
3567,238,2026-01-10,FALTA
3568,238,2026-01-06,PRESENTE
3569,238,2026-01-17,PRESENTE
3570,238,2026-02-07,PRESENTE
3571,239,2025-12-15,PRESENTE
3572,239,2026-02-13,PRESENTE
3573,239,2026-02-14,PRESENTE
3574,239,2025-12-21,PRESENTE
3575,239,2025-12-16,PRESENTE
3576,239,2025-12-01,PRESENTE
3577,239,2025-11-28,PRESENTE
3578,239,2026-02-01,FALTA
3579,239,2026-01-08,PRESENTE
3580,239,2026-01-23,PRESENTE
3581,239,2026-02-11,PRESENTE
3582,239,2026-02-04,PRESENTE
3583,239,2026-01-01,PRESENTE
3584,239,2026-02-05,FALTA
3585,239,2026-01-14,PRESENTE
3586,240,2026-01-09,PRESENTE
3587,240,2025-12-15,PRESENTE
3588,240,2026-02-22,PRESENTE
3589,240,2026-02-23,PRESENTE
3590,240,2026-02-05,PRESENTE
3591,240,2026-01-22,FALTA
3592,240,2025-12-21,PRESENTE
3593,240,2026-02-13,FALTA
3594,240,2026-02-08,PRESENTE
3595,240,2026-01-08,PRESENTE
3596,240,2026-01-22,FALTA
3597,240,2026-02-08,PRESENTE
3598,240,2026-02-23,PRESENTE
3599,240,2026-01-18,FALTA
3600,240,2026-01-07,FALTA
3601,241,2026-02-11,FALTA
3602,241,2025-12-10,PRESENTE
3603,241,2026-02-27,PRESENTE
3604,241,2025-12-20,FALTA
3605,241,2026-01-10,PRESENTE
3606,241,2025-12-28,PRESENTE
3607,241,2026-02-21,PRESENTE
3608,241,2025-12-29,PRESENTE
3609,241,2025-12-05,FALTA
3610,241,2025-12-02,PRESENTE
3611,241,2026-01-11,PRESENTE
3612,241,2026-01-29,PRESENTE
3613,241,2026-01-14,PRESENTE
3614,241,2025-12-13,PRESENTE
3615,241,2025-12-14,FALTA
3616,242,2025-12-17,PRESENTE
3617,242,2025-12-17,PRESENTE
3618,242,2026-02-21,PRESENTE
3619,242,2026-02-06,PRESENTE
3620,242,2026-01-22,FALTA
3621,242,2026-01-20,PRESENTE
3622,242,2025-12-01,PRESENTE
3623,242,2026-02-13,PRESENTE
3624,242,2026-01-04,PRESENTE
3625,242,2025-12-24,PRESENTE
3626,242,2025-12-03,PRESENTE
3627,242,2026-02-20,PRESENTE
3628,242,2025-11-28,FALTA
3629,242,2026-02-02,FALTA
3630,242,2026-01-24,PRESENTE
3631,243,2026-01-18,PRESENTE
3632,243,2025-12-01,PRESENTE
3633,243,2026-01-26,PRESENTE
3634,243,2026-02-14,PRESENTE
3635,243,2025-12-12,PRESENTE
3636,243,2025-12-21,PRESENTE
3637,243,2026-02-23,PRESENTE
3638,243,2026-01-06,PRESENTE
3639,243,2026-02-10,PRESENTE
3640,243,2026-01-20,PRESENTE
3641,243,2025-11-29,PRESENTE
3642,243,2026-02-17,FALTA
3643,243,2025-12-24,PRESENTE
3644,243,2026-02-16,PRESENTE
3645,243,2026-01-02,PRESENTE
3646,244,2026-02-17,PRESENTE
3647,244,2025-12-28,PRESENTE
3648,244,2025-12-07,PRESENTE
3649,244,2025-12-26,FALTA
3650,244,2026-02-18,FALTA
3651,244,2025-11-28,PRESENTE
3652,244,2026-02-09,PRESENTE
3653,244,2026-01-11,PRESENTE
3654,244,2026-02-10,PRESENTE
3655,244,2025-12-04,FALTA
3656,244,2025-12-26,PRESENTE
3657,244,2025-12-09,FALTA
3658,244,2025-12-12,PRESENTE
3659,244,2026-02-02,PRESENTE
3660,244,2026-02-23,PRESENTE
3661,245,2026-01-26,PRESENTE
3662,245,2026-02-23,PRESENTE
3663,245,2026-02-22,PRESENTE
3664,245,2025-12-30,PRESENTE
3665,245,2026-01-23,PRESENTE
3666,245,2026-02-08,PRESENTE
3667,245,2025-12-19,PRESENTE
3668,245,2026-02-22,PRESENTE
3669,245,2026-01-11,FALTA
3670,245,2026-02-08,PRESENTE
3671,245,2025-12-02,PRESENTE
3672,245,2025-12-21,PRESENTE
3673,245,2025-12-28,PRESENTE
3674,245,2025-12-08,FALTA
3675,245,2026-01-28,FALTA
3676,246,2025-12-20,PRESENTE
3677,246,2026-02-18,PRESENTE
3678,246,2025-12-23,FALTA
3679,246,2025-12-18,PRESENTE
3680,246,2025-12-08,PRESENTE
3681,246,2026-02-14,PRESENTE
3682,246,2025-11-29,PRESENTE
3683,246,2026-02-13,PRESENTE
3684,246,2026-01-30,PRESENTE
3685,246,2025-12-01,PRESENTE
3686,246,2025-11-29,FALTA
3687,246,2026-01-03,PRESENTE
3688,246,2025-12-10,PRESENTE
3689,246,2025-12-14,PRESENTE
3690,246,2026-02-14,FALTA
3691,247,2026-02-12,PRESENTE
3692,247,2026-02-09,PRESENTE
3693,247,2025-11-29,PRESENTE
3694,247,2026-02-10,PRESENTE
3695,247,2026-01-19,FALTA
3696,247,2026-01-09,PRESENTE
3697,247,2026-01-26,PRESENTE
3698,247,2025-12-03,PRESENTE
3699,247,2026-02-19,FALTA
3700,247,2026-01-17,PRESENTE
3701,247,2026-02-26,PRESENTE
3702,247,2026-02-05,PRESENTE
3703,247,2026-02-26,FALTA
3704,247,2026-01-27,PRESENTE
3705,247,2026-01-09,PRESENTE
3706,248,2026-01-11,PRESENTE
3707,248,2026-01-31,PRESENTE
3708,248,2025-12-11,PRESENTE
3709,248,2026-01-07,FALTA
3710,248,2025-12-14,PRESENTE
3711,248,2026-01-06,FALTA
3712,248,2026-01-05,FALTA
3713,248,2026-02-01,PRESENTE
3714,248,2025-12-05,FALTA
3715,248,2026-02-11,FALTA
3716,248,2026-02-21,PRESENTE
3717,248,2025-12-13,PRESENTE
3718,248,2026-01-28,FALTA
3719,248,2026-02-07,FALTA
3720,248,2026-01-05,FALTA
3721,249,2026-01-04,PRESENTE
3722,249,2026-01-20,PRESENTE
3723,249,2026-02-10,PRESENTE
3724,249,2026-02-22,FALTA
3725,249,2026-01-08,PRESENTE
3726,249,2026-02-21,PRESENTE
3727,249,2026-01-14,FALTA
3728,249,2026-01-08,PRESENTE
3729,249,2026-01-07,PRESENTE
3730,249,2026-01-28,PRESENTE
3731,249,2026-02-12,PRESENTE
3732,249,2026-02-06,PRESENTE
3733,249,2025-12-17,FALTA
3734,249,2025-12-18,PRESENTE
3735,249,2026-02-15,PRESENTE
3736,250,2026-01-20,PRESENTE
3737,250,2026-02-13,FALTA
3738,250,2026-02-02,PRESENTE
3739,250,2026-02-01,PRESENTE
3740,250,2025-12-21,FALTA
3741,250,2026-02-23,FALTA
3742,250,2025-11-29,PRESENTE
3743,250,2026-01-18,FALTA
3744,250,2025-12-07,PRESENTE
3745,250,2026-02-26,PRESENTE
3746,250,2026-01-18,PRESENTE
3747,250,2026-01-03,PRESENTE
3748,250,2026-02-24,PRESENTE
3749,250,2026-01-24,PRESENTE
3750,250,2026-01-05,PRESENTE
3751,251,2025-12-08,FALTA
3752,251,2026-02-16,PRESENTE
3753,251,2025-12-09,PRESENTE
3754,251,2026-02-24,PRESENTE
3755,251,2026-02-16,FALTA
3756,251,2025-12-21,FALTA
3757,251,2026-02-12,PRESENTE
3758,251,2025-11-30,PRESENTE
3759,251,2025-12-27,PRESENTE
3760,251,2025-12-07,PRESENTE
3761,251,2025-12-01,FALTA
3762,251,2026-01-01,FALTA
3763,251,2026-02-14,PRESENTE
3764,251,2026-02-22,PRESENTE
3765,251,2026-02-08,PRESENTE
3766,252,2025-12-05,PRESENTE
3767,252,2025-12-21,PRESENTE
3768,252,2025-12-20,PRESENTE
3769,252,2026-01-24,PRESENTE
3770,252,2026-02-13,FALTA
3771,252,2026-02-18,FALTA
3772,252,2026-02-25,PRESENTE
3773,252,2026-02-24,PRESENTE
3774,252,2026-01-13,PRESENTE
3775,252,2025-12-26,FALTA
3776,252,2025-12-07,PRESENTE
3777,252,2025-12-15,FALTA
3778,252,2026-02-07,PRESENTE
3779,252,2026-02-18,PRESENTE
3780,252,2026-01-21,FALTA
3781,253,2026-02-13,FALTA
3782,253,2026-01-29,FALTA
3783,253,2026-02-13,PRESENTE
3784,253,2025-12-11,PRESENTE
3785,253,2026-02-19,PRESENTE
3786,253,2026-02-07,FALTA
3787,253,2026-02-06,PRESENTE
3788,253,2025-12-07,FALTA
3789,253,2026-02-12,PRESENTE
3790,253,2026-01-04,PRESENTE
3791,253,2025-12-10,FALTA
3792,253,2025-12-02,PRESENTE
3793,253,2026-02-26,FALTA
3794,253,2025-12-15,PRESENTE
3795,253,2026-02-22,FALTA
3796,254,2025-12-14,PRESENTE
3797,254,2025-12-06,PRESENTE
3798,254,2026-02-09,PRESENTE
3799,254,2025-12-30,PRESENTE
3800,254,2026-01-10,FALTA
3801,254,2026-01-31,PRESENTE
3802,254,2026-01-20,FALTA
3803,254,2025-12-18,PRESENTE
3804,254,2026-02-13,FALTA
3805,254,2026-01-08,PRESENTE
3806,254,2026-01-28,PRESENTE
3807,254,2025-12-16,FALTA
3808,254,2026-02-18,PRESENTE
3809,254,2026-01-29,PRESENTE
3810,254,2025-12-21,PRESENTE
3811,255,2025-12-06,FALTA
3812,255,2026-02-08,PRESENTE
3813,255,2025-12-07,PRESENTE
3814,255,2025-12-25,PRESENTE
3815,255,2026-01-12,PRESENTE
3816,255,2025-12-18,FALTA
3817,255,2025-12-26,PRESENTE
3818,255,2026-01-29,PRESENTE
3819,255,2025-12-27,PRESENTE
3820,255,2026-01-01,FALTA
3821,255,2026-02-25,PRESENTE
3822,255,2025-12-14,PRESENTE
3823,255,2026-02-19,PRESENTE
3824,255,2026-02-10,FALTA
3825,255,2026-02-27,PRESENTE
3826,256,2026-01-07,PRESENTE
3827,256,2026-01-05,PRESENTE
3828,256,2025-12-07,FALTA
3829,256,2026-01-14,FALTA
3830,256,2025-12-24,FALTA
3831,256,2026-02-26,PRESENTE
3832,256,2026-02-12,PRESENTE
3833,256,2025-12-01,PRESENTE
3834,256,2025-12-29,PRESENTE
3835,256,2026-02-14,FALTA
3836,256,2025-12-07,PRESENTE
3837,256,2026-01-11,PRESENTE
3838,256,2026-01-16,PRESENTE
3839,256,2026-02-13,PRESENTE
3840,256,2025-12-24,PRESENTE
3841,257,2026-01-23,FALTA
3842,257,2026-02-17,FALTA
3843,257,2026-02-08,PRESENTE
